Vin_3_225	02_Vinaya_Mahaavi_2.txt	1790
Vin_3_226	02_Vinaya_Mahaavi_2.txt	1841
Vin_3_227	02_Vinaya_Mahaavi_2.txt	1906
Vin_3_228	02_Vinaya_Mahaavi_2.txt	1966
Vin_3_229	02_Vinaya_Mahaavi_2.txt	2012
Vin_3_230	02_Vinaya_Mahaavi_2.txt	2072
Vin_3_231	02_Vinaya_Mahaavi_2.txt	2112
Vin_3_232	02_Vinaya_Mahaavi_2.txt	2176
Vin_3_234	02_Vinaya_Mahaavi_2.txt	2283
Vin_3_235	02_Vinaya_Mahaavi_2.txt	2342
Vin_3_236	02_Vinaya_Mahaavi_2.txt	2386
Vin_3_237	02_Vinaya_Mahaavi_2.txt	2446
Vin_3_238	02_Vinaya_Mahaavi_2.txt	2497
Vin_3_239	02_Vinaya_Mahaavi_2.txt	2552
Vin_3_241	02_Vinaya_Mahaavi_2.txt	2679
Vin_3_242	02_Vinaya_Mahaavi_2.txt	2730
Vin_3_243	02_Vinaya_Mahaavi_2.txt	2796
Vin_3_245	02_Vinaya_Mahaavi_2.txt	2946
Vin_3_246	02_Vinaya_Mahaavi_2.txt	2994
Vin_3_247	02_Vinaya_Mahaavi_2.txt	3050
Vin_3_248	02_Vinaya_Mahaavi_2.txt	3146
Vin_3_249	02_Vinaya_Mahaavi_2.txt	3240
Vin_3_250	02_Vinaya_Mahaavi_2.txt	3302
Vin_3_252	02_Vinaya_Mahaavi_2.txt	3398
Vin_3_253	02_Vinaya_Mahaavi_2.txt	3466
Vin_3_254	02_Vinaya_Mahaavi_2.txt	3526
Vin_3_255	02_Vinaya_Mahaavi_2.txt	3580
Vin_3_256	02_Vinaya_Mahaavi_2.txt	3643
Vin_3_257	02_Vinaya_Mahaavi_2.txt	3687
Vin_3_258	02_Vinaya_Mahaavi_2.txt	3751
Vin_3_259	02_Vinaya_Mahaavi_2.txt	3815
Vin_3_260	02_Vinaya_Mahaavi_2.txt	3856
Vin_3_261	02_Vinaya_Mahaavi_2.txt	3909
Vin_3_262	02_Vinaya_Mahaavi_2.txt	3961
Vin_3_263	02_Vinaya_Mahaavi_2.txt	4018
Vin_3_264	02_Vinaya_Mahaavi_2.txt	4063
Vin_3_265	02_Vinaya_Mahaavi_2.txt	4123
Vin_4_2	02_Vinaya_Mahaavi_2.txt	4263
Vin_4_3	02_Vinaya_Mahaavi_2.txt	4314
Vin_4_4	02_Vinaya_Mahaavi_2.txt	4401
Vin_4_5	02_Vinaya_Mahaavi_2.txt	4475
Vin_4_6	02_Vinaya_Mahaavi_2.txt	4537
Vin_4_10	02_Vinaya_Mahaavi_2.txt	4925
Vin_4_11	02_Vinaya_Mahaavi_2.txt	5015
Vin_4_12	02_Vinaya_Mahaavi_2.txt	5132
Vin_4_13	02_Vinaya_Mahaavi_2.txt	5180
Vin_4_14	02_Vinaya_Mahaavi_2.txt	5346
Vin_4_15	02_Vinaya_Mahaavi_2.txt	5402
Vin_4_16	02_Vinaya_Mahaavi_2.txt	5460
Vin_4_17	02_Vinaya_Mahaavi_2.txt	5514
Vin_4_18	02_Vinaya_Mahaavi_2.txt	5566
Vin_4_19	02_Vinaya_Mahaavi_2.txt	5619
Vin_4_20	02_Vinaya_Mahaavi_2.txt	5665
Vin_4_21	02_Vinaya_Mahaavi_2.txt	5722
Vin_4_23	02_Vinaya_Mahaavi_2.txt	5823
Vin_4_24	02_Vinaya_Mahaavi_2.txt	5873
Vin_4_25	02_Vinaya_Mahaavi_2.txt	5921
Vin_4_26	02_Vinaya_Mahaavi_2.txt	5966
Vin_4_27	02_Vinaya_Mahaavi_2.txt	6026
Vin_4_28	02_Vinaya_Mahaavi_2.txt	6119
Vin_4_29	02_Vinaya_Mahaavi_2.txt	6201
Vin_4_30	02_Vinaya_Mahaavi_2.txt	6282
Vin_4_31	02_Vinaya_Mahaavi_2.txt	6340
Vin_4_32	02_Vinaya_Mahaavi_2.txt	6401
Vin_4_33	02_Vinaya_Mahaavi_2.txt	6456
Vin_4_34	02_Vinaya_Mahaavi_2.txt	6542
Vin_4_35	02_Vinaya_Mahaavi_2.txt	6587
Vin_4_36	02_Vinaya_Mahaavi_2.txt	6651
Vin_4_37	02_Vinaya_Mahaavi_2.txt	6735
Vin_4_38	02_Vinaya_Mahaavi_2.txt	6797
Vin_4_40	02_Vinaya_Mahaavi_2.txt	6922
Vin_4_41	02_Vinaya_Mahaavi_2.txt	6986
Vin_4_43	02_Vinaya_Mahaavi_2.txt	7072
Vin_4_44	02_Vinaya_Mahaavi_2.txt	7129
Vin_4_45	02_Vinaya_Mahaavi_2.txt	7170
Vin_4_46	02_Vinaya_Mahaavi_2.txt	7232
Vin_4_47	02_Vinaya_Mahaavi_2.txt	7319
Vin_4_48	02_Vinaya_Mahaavi_2.txt	7364
Vin_4_49	02_Vinaya_Mahaavi_2.txt	7430
Vin_4_50	02_Vinaya_Mahaavi_2.txt	7496
Vin_4_51	02_Vinaya_Mahaavi_2.txt	7548
Vin_4_52	02_Vinaya_Mahaavi_2.txt	7610
Vin_4_53	02_Vinaya_Mahaavi_2.txt	7667
Vin_4_54	02_Vinaya_Mahaavi_2.txt	7752
Vin_4_56	02_Vinaya_Mahaavi_2.txt	7850
Vin_4_57	02_Vinaya_Mahaavi_2.txt	7902
Vin_4_59	02_Vinaya_Mahaavi_2.txt	8038
Vin_4_60	02_Vinaya_Mahaavi_2.txt	8077
Vin_4_61	02_Vinaya_Mahaavi_2.txt	8131
Vin_4_62	02_Vinaya_Mahaavi_2.txt	8173
Vin_4_64	02_Vinaya_Mahaavi_2.txt	8279
